Run accession,reference_id,aligned_reads,covered_bases,species,common_name,SARS2_aligned_reads,total_reads,preprocessed_reads,sample,Sample name,Collection date,description,Isolation source
CRR711034,NC_003192.1,0,0,Monopterus albus,swamp eel,0,83781468,83650876,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711034,NC_014686.1,0,0,Micropterus salmoides,Largemouth bass,0,83781468,83650876,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711034,NC_011389.1,0,0,Naja atra,Chinese cobra,0,83781468,83650876,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711034,NC_031867.1,10,811,Columba rupestris,pigeon,0,83781468,83650876,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711034,NC_036369.1,0,0,Otocyon megalotis,bat-eared fox,0,83781468,83650876,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711034,NC_040902.1,71,4311,Gallus gallus,chicken,0,83781468,83650876,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711034,NC_022418.1,71,3509,Anas poecilorhyncha,spot-billed duck,0,83781468,83650876,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711034,NC_020637.1,0,0,Mustela sibirica,Siberian weasel,0,83781468,83650876,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711034,NC_029888.1,0,0,Rattus tiomanicus,Mayalan field rat,0,83781468,83650876,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711034,NC_036430.1,0,0,Muntiacus putaoensis,leaf deer,0,83781468,83650876,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711034,NC_026063.1,0,0,Ovis orientalis,sheep,0,83781468,83650876,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711034,NC_013700.1,2,137,Nyctereutes procyonoides,raccoon dog,0,83781468,83650876,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711034,NC_023459.1,0,0,Vulpes zerda,fennec fox,0,83781468,83650876,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711034,AC_000022.2,0,0,Rattus norvegicus,brown rat,0,83781468,83650876,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711034,NC_020645.1,0,0,Arctonyx collaris,hog badger,0,83781468,83650876,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711034,NC_018367.1,0,0,Marmota himalayana,Himalayan marmot,0,83781468,83650876,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711034,NC_026723.1,0,0,Urocyon cinereoargenteus,gray fox,0,83781468,83650876,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711034,NC_028161.1,0,0,Capra aegagrus,goat,0,83781468,83650876,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711034,NC_004926.1,0,0,Andrias davidianus,Chinese salamander,0,83781468,83650876,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711034,NC_003408.1,38,2704,Coturnix japonica,quail,0,83781468,83650876,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711034,NC_011710.1,0,0,Larimichthys crocea,yellow croaker (fish),0,83781468,83650876,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711034,NC_002080.2,0,0,Erinaceus europaeus,European hedgehog,0,83781468,83650876,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711034,NC_002008.4,0,0,Canis lupus,dog,0,83781468,83650876,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711034,NC_026459.1,0,0,Streptopelia chinensis,spotted dove,0,83781468,83650876,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711034,NC_005033.1,0,0,Hemiechinus auritus,long-eared hedgehog,0,83781468,83650876,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711034,NC_003489.1,0,0,Ictalurus punctatus,catfish,0,83781468,83650876,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711034,NC_012920.1,4,283,Homo sapiens,human,0,83781468,83650876,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711034,NC_001913.1,6,491,Oryctolagus cuniculus,rabbit,0,83781468,83650876,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711034,NC_006853.1,0,0,Bos taurus,cow,0,83781468,83650876,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711034,NC_010288.1,0,0,Ctenopharyngodon idella,carp,0,83781468,83650876,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711034,KX964606.1,0,0,Erinaceus amurensis,Amur hedgehog,0,83781468,83650876,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711035,NC_029403.1,0,0,Paguma larvata,masked palm civet,0,59115298,58744562,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711035,NC_012095.1,0,0,Sus scrofa,pig,0,59115298,58744562,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711035,NC_050263.1,0,0,Hystrix brachyura,Malayan porcupine,0,59115298,58744562,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711035,NC_021478.1,0,0,Rhizomys pruinosus,hoary bamboo rat,0,59115298,58744562,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711035,NC_020011.1,0,0,Channa maculata,snakehead fish,0,59115298,58744562,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711035,NC_028308.1,17,1026,Felis margarita,sand cat,0,59115298,58744562,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711035,NC_023982.1,0,0,Amaurornis akool,brown bush hen,0,59115298,58744562,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711035,NC_030041.1,0,0,Ptyas mucosa,Oriental rat snake,0,59115298,58744562,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711035,NC_003192.1,0,0,Monopterus albus,swamp eel,0,59115298,58744562,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711035,NC_014686.1,0,0,Micropterus salmoides,Largemouth bass,0,59115298,58744562,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711035,NC_011389.1,0,0,Naja atra,Chinese cobra,0,59115298,58744562,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711035,NC_031867.1,7,331,Columba rupestris,pigeon,0,59115298,58744562,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711035,NC_036369.1,0,0,Otocyon megalotis,bat-eared fox,0,59115298,58744562,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711035,NC_040902.1,30,2305,Gallus gallus,chicken,0,59115298,58744562,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711035,NC_022418.1,41,2526,Anas poecilorhyncha,spot-billed duck,0,59115298,58744562,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711035,NC_020637.1,0,0,Mustela sibirica,Siberian weasel,0,59115298,58744562,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711035,NC_029888.1,0,0,Rattus tiomanicus,Mayalan field rat,0,59115298,58744562,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711035,NC_036430.1,0,0,Muntiacus putaoensis,leaf deer,0,59115298,58744562,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711035,NC_026063.1,0,0,Ovis orientalis,sheep,0,59115298,58744562,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711035,NC_013700.1,0,0,Nyctereutes procyonoides,raccoon dog,0,59115298,58744562,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711035,NC_023459.1,0,0,Vulpes zerda,fennec fox,0,59115298,58744562,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711035,AC_000022.2,0,0,Rattus norvegicus,brown rat,0,59115298,58744562,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711035,NC_020645.1,0,0,Arctonyx collaris,hog badger,0,59115298,58744562,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711035,NC_018367.1,0,0,Marmota himalayana,Himalayan marmot,0,59115298,58744562,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711035,NC_026723.1,0,0,Urocyon cinereoargenteus,gray fox,0,59115298,58744562,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711035,NC_028161.1,0,0,Capra aegagrus,goat,0,59115298,58744562,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711035,NC_004926.1,0,0,Andrias davidianus,Chinese salamander,0,59115298,58744562,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711035,NC_003408.1,28,1709,Coturnix japonica,quail,0,59115298,58744562,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711035,NC_011710.1,0,0,Larimichthys crocea,yellow croaker (fish),0,59115298,58744562,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711035,NC_002080.2,0,0,Erinaceus europaeus,European hedgehog,0,59115298,58744562,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711035,NC_002008.4,4,286,Canis lupus,dog,0,59115298,58744562,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711035,NC_026459.1,0,0,Streptopelia chinensis,spotted dove,0,59115298,58744562,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711035,NC_005033.1,0,0,Hemiechinus auritus,long-eared hedgehog,0,59115298,58744562,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711035,NC_003489.1,0,0,Ictalurus punctatus,catfish,0,59115298,58744562,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711035,NC_012920.1,0,0,Homo sapiens,human,0,59115298,58744562,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711035,NC_001913.1,4,235,Oryctolagus cuniculus,rabbit,0,59115298,58744562,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711035,NC_006853.1,0,0,Bos taurus,cow,0,59115298,58744562,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711035,NC_010288.1,0,0,Ctenopharyngodon idella,carp,0,59115298,58744562,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711035,KX964606.1,0,0,Erinaceus amurensis,Amur hedgehog,0,59115298,58744562,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711036,NC_029403.1,0,0,Paguma larvata,masked palm civet,0,84232640,83716956,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711036,NC_012095.1,0,0,Sus scrofa,pig,0,84232640,83716956,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711036,NC_050263.1,0,0,Hystrix brachyura,Malayan porcupine,0,84232640,83716956,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711036,NC_021478.1,0,0,Rhizomys pruinosus,hoary bamboo rat,0,84232640,83716956,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR711036,NC_020011.1,0,0,Channa maculata,snakehead fish,0,84232640,83716956,1-27-28,Env_0657,2020-01-27,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
